Target,Stance,Text
Ukraine,1,- Ukrayna 'nın toprak bütünlüğünün olabildiğince korunması !!!  - Rusya 'nın ise olabildiğince zayıflatılması !!! önem arz etmektedir.  Rus imparatorluğu hayali kuranların sonra ki adımları iyi analiz edilmeli.
Russia,-1,"1-Uluslararası ilişkiler okuyan herkesin bakması gerektiği yerden bakıyorum. Rusya doğal olarak ABD yi dibine sokmaz, bunu yapmaya çalışıp 1950 lerden beri rusya yı kışkırtan ukrayna tarihindeki en sert cevabı aldı ve en büyük sonucu batının yanında olmadığını gördü"
Ukraine,-1,"rusya yaptırımlara kendini hazırlamıştı,aparat taşeron ülkeler ayarlayıp ticaretini o ülkeler üzerine aktardı bile."
Ukraine,1,#rusya #putin ne ugrasiyorsun gariban ukraynayla su simarik sahtakar avurpaya dal ver onlara derslerini.bir birinizi bogun da bizde kokten kurtulalom.hepinizden
Ukraine,1,"Biz teröre karşı ülkemizi savunurken ABD yaptırım uyguluyor,  Rusya koskoca Ülkeye saldırıyor, ABD başkanı dua edelim diyor, Yazık.. Güç böyle bişey.. #NoWar  #UkraineRussie  #StopWar"
Russia,-1,"putin abd ve nato ya gözdağı verme adına ukrayna  halkını çiğnedi hata yaptı, bedel ödeyecek, büyük olasılıkla da düşecek"
Russia,-1,"Schalke 04, Rusya şirketi olan Gazprom'la olan sponsorluk ilişkisini askıya aldığını ve sponsorun formadan kaldırıldığını duyurdu👇"
Ukraine,-1,Rusya ilerde enerji fiyatlarında damping yaparak tüm emtia fiyatlarında avrupanın işine gelmeyecek durumlar oluşturabilir mi? Patron çıldırır mı?🤔
Ukraine,-1,"Yazıklar olsun. Biz Ukrayna için Ukrayna lılardan daha çok üzülüyoruz galiba!  Seferberlik savaş başlamadan önce ilan edilir, sonra değil!  Adam kalkmış şimdi seferberlik ilan ediyor.  Dalga geçer gibi."
Russia,1,"Rusya ; NATO VE ABD yi uyardı kimse dinlemedi , ŞİMDİ EMPATİ YAPIN bizde YUNANİSTANIN EGE İÇİN yaptıklarını onaylamıyoruz düşmaca tavırları var BİR GÜN BİZDE RUSYA gibi kendi göbeğimizi keseceğiz illaki YUNANİSTANLA bir savaşımız olacak buda kaçınılmaz kendisini güvende hissetme"
Ukraine,-1,"Bu yüzyılda Tr'nin yeraltı-yerüstü kaynakları Rusya ve Çin tarafından mı yağmalanmaktadır? 104 tane üssü Rusya ve Çin mi kurmuştur? Fetö ve Pkk'yı Rusya ve Çin mi eğitip, donatıp üzerimize salmıştır? Söyleminiz Tr'yi müttefiksiz bırakmaya matuftur; art niyetiniz anlaşılmaktadır."
Ukraine,-1,"Rusya saldırılarına erken saatlerde Harkov, Sumi, Odessa, Çernihiv ve Jitomir'de sivil halkı hedef alarak başladı. Putin’de gizli bir Adolf Hitler potansiyeli görüyorum demiştm. Zaten kendisi Sovyet gizli istihbarat servisi KGB'nin eski bir ajanı! Sınırları olduğunu düşünmüyorum."
Russia,-1,Rusya halkın Elektrik gaz petrol ihtiyaçlarını keserek karşısına almayayıp Zelenskiyi devirecektir Batıya çok büyük bi ders verip haddini bildirdi Hepsi yas tutuyor Sıkıyosa saldırın Putin restini çekti Blöf yapmadını gösterdi
Russia,-1,"O.çocugu Abd bize Suriye de yaptığı gibi stratejik bölgelere abd askeri yerleştirseydi,hava savunma fuzeleri verseydi  Rusya ve putin için bu caydiricilik olacakti ve rusya savaşa belki girmeyecekti  #Ukraina  #RusyaUkraynaKrizi Ukrayna'ya"
Ukraine,1,"Kalksada ukraina rusyayı altüst etse ne iyi olur bu arada rusya adına savaşmaya hazırlanan #çeçenleri de kınıyorum , #SavaşaHayır ama ben #Ukrania yayı tutuyorum."
Ukraine,-1,"ABD ve NATO, Rusya’ya diz çöktüremeyecek. #Rusya"
Russia,1,Rusya dünyanın en büyük ordusu  Ukrayna saldırırsa daha fazla toprak kaybeder. Doğal olarak savunma yapıyor. NATO’ya girmekten vazgeçmesi en iyisi sanki..
Russia,1,dünyada  herşey eskisi gibi olmayacak rusya özüne döndü kızıl emperyalizm
Ukraine,1,"Işte bu beni duygusal olarak bitirir Çaresizlik hem de 2 kişilik çaresizlik  #Ukrayna ya yardım edin,öylece izliyor Dünya,inanamiyorum.  #SavasaHayır"
Ukraine,-1,"BM, NATO ve dünyanın jandarmasıyım diyen ABD, daha ileri gideyim Rusya’nın dahil olduğu ABD, İngiltere, Çin ve Fransa’nın yer aldığı BM Güvenlik Konseyi. Soğuk savaş döneminde Rusya tehdidi için kurduğunuz bütün yapılar, Ukrayna’ya saldıran Rusya karşısında çöktü."
Ukraine,1,sene 2022 ve Ukrayna'da savaş oluyor çocuklar hayvanlar ölüyor ve elinizden bişey gelmiyor  sene 2022...
Russia,-1,Ukrayna NATO'ya katılmak istiyor ve diyelim ki alındı. Size ne? İsteyen istediği ittifaka katılır.
Russia,-1,Ölü ve yaralılar var ! #1rus dur artık rusya dur !!! #durdurunsavası #Kiev #Ukraina
Ukraine,-1,Rusya Donetsk'te hastane vurdu .
Russia,-1,… İdlib'de 34 askerimizin Rusya tarafından şehit edilmesini bile unutmuş !
Russia,-1,"#SavaşÇıktı bu bir savaş değil, tek taraflı Rusya saldırısıdır; savaş dediğin iki denk güç arasında olur! 😔#UkraineRussie #Ukraina  #NoWar ✊️ #SavasaHayır"
Russia,-1,"mahalle kavgasında olduğu gibi Ukrayna’yı,arkandayız diyerek şişirdiler rus ayısının önüne attılar, AB ve ABD uyduruk yaptırımlar dışında hiçbir şey yapamaz, ABD Irak’a Suriye’ye Afganistana giriyor ama Rusya ve Çin’den çekiniyor, ne Amerika ne Rusya ne Arap tam bağımsız Türkiye"
Russia,-1,rusya suyun icine batsin
Russia,-1,"Rusya gelip güney sınırımıza yerleşti,Putin imparatorluk hayali kuran bir manyak haline geldi.Medeni Ülke'ler ile hareket edip Rus Deccali Putin ve Rus yayılmacılığı durdurulmalı..."
Russia,-1,"📌 İngiltere Dışişleri Bakan Yardımcısı Clevery, İngiltere'nin Rusya Devlet Başkanı Putin'in Ukrayna'ya operasyon emri sonrasında Moskova'ya karşı bugüne kadarki en ağır yaptırımları uygulama kararı aldıklarını duyurdu."
Russia,-1,Ulan Ukrayna'yı Nato'ya almak istiyorsunuz.Rus füze ve uçaklarına karşı önlem alınmaz mı? Önceden Ukrayna'ya savunma sistemi yerleştirilmez mi? Rusya füze ve uçaklarla işi bitirdi neredeyse.#Putin 'in yaşına rağmen beyni çalışıyor.#Biden' ın da Putin gibi spor yapması lazım
Russia,1,Rusya 2. Dünya savaşının Almanyası olacak. Putin'de Hitleri.  #Kyiv
Russia,-1,Rusya'yı durdurmaya çalışmak gibi bir hata yapmazlar umarım. Ukrayna gitti. Bu saatten sonra Ukrayna'yı kurtarmaya çalışmak 3. Dünya Savaşı sebebi olur.
Russia,-1,Bizde atom bombası yokmu şu Rusya'ya ÇİN'E ikişertene salla herkes hizaya gelsin bu böyle devam etmez sürekli köşeye sıkişıyoruz
Russia,1,İşte bu kafa Rusya'yı anlayamaz.  II Dünya savaşında 28 milyon insan kaybetti rusya 18 milyonu asker gerisi sivil. Onlar bilmiyor mu sanki.  Türkiye #Putin #Ukrayna
Russia,1,"Acaba,  Rusya Kievde özel bir operasyon yapıp ABD-İNG hükümetini devirip,Yeni bir hükümet kurulmasına dair bir projesi varmıdır? Böyle bir şey varsa ve gerçekleştirilebilirse kısa zamanda savaş biter ."
Russia,-1,"dildeki küstahlığa bakın..Rusya Dışişleri: ""Batı, Rusya ile diyalog şansını kullanmadı"""
Russia,-1,"Ukrayna halkına olan zararı en başa koyuyorum, savaş çıkartarak Rusya ekonomisini zayıflattın Rusyaya zarar, kaos ortamından bizi sıkıntıya soktun Türkiyeye zarar e bide Avrupa savaşa girmek zorunda kalırsa Avrupaya hepten zarar. Zaten bir şey de kazanamayacan ne yani bu şimdi?"
Russia,-1,"“Rusya’nın metotları, taktikleri, manevraları değişebilir, ama politikasının kutup yıldızı sabit bir yıldızdır: Dünya Hakimiyeti”. K. Marks  İnsanlığın geleceği için Rus saldırganlığı durdurulmalıdır!  Türkiye, saldırgan Rusya ile tüm ilişkilerini yeniden gözden geçirmelidir."
Russia,1,"Batı’nın temkinliliği (korkaklığı) Putin’i cesaretlendirdi. İşgale rağmen hala ekonomik yaptırım tehditlerinden öteye geçemiyorlar. Rusya bunlarla geri adım atmaz. Batı,müttefikler için tam bir hayal kırıklığı. Kürdistan’da yaşananlar karşısındaki tavrı şimdi daha iyi anlaşılıyor"
Russia,-1,"Katil ve istilacı Rusya tarih boyunca yayılmacı  politikasından asla ödün vermedi. Çarlık dönemi, SSCB dönemi ve Federasyon dönemi aynı şerefsiz soykırımcı Rusya var karşımızda. Yakında nükleer ve kimyasal silahlarla kuduz mikrobu saçmaya başlar"
Russia,-1,"Ukraynanın NATOya girmesini istemeyen Rusya, Ukraynayı işgal ederek NATOya komşu olmayı sorun etmiyor???"
Russia,-1,Putin 34 askerimizin katilidir bedeli ne olursa olsun Rusya ile bütün ilişkiler derhal kesilmelidir askerlerimizin intikaminin alınmasının tam zamanıdır
Russia,-1,Eger Rusya başarırsa dünyada savaşın seyri değişir Örneğin  ortadoguda Türkiye rojava veya güney kurdistana saldırır veya mevcut ortadogunun diğer devletleri irak Suriye İran keza Türkiye birbirine saldırır Buda bizim için iyi olmaz  Şayet NATO ab ve ABD kazanırsa bizim için iyi.
Ukraine,-1,"Sen Putin in burnuna kadar gel.Dört bir yandan sarmaya çalış.Rus un inşa ettiği kültür ve dilinin hakim olduğu ülkeleri NATO,Avrupa üyeliği üyesi yapmaya çalış.Rusya nın güvenliği için tehdit oluştur.Putin KGB den gelmiş donanımlı ve soğukkanlı  bir lider.Yer mi?"
Ukraine,-1,"“Olağan, masum tatbikat. Rusya kendi askerini kendi ülkesinde istediği yere koyar”  14 Şubat 2022 👇"
Russia,-1,"Baltık ülkeleri, Ukrayna, Ermenistan, Suriye, Mısır, Akdeniz, Kırım’ı ya kontrol eden ya da onların dostu olan Rusya’nın, yarın Türkiye’ye yani yüzlerce asırlık sıcak deniz sevdasına sulanmayacağını kim garanti edebilir?"
Russia,-1,"Beni NATO ve Rusya'yı aynı anda eleştirdiğim için ""suya sabuna dokunmuyor"" diyerek yaftalayanlar için, alın size sabun. Keyfini çıkarın. Bir şeylerin kutlamasını yapın."
Russia,-1,"Sabah Ulusal Kanalda Vatan Partisi Genel Başkan Yardımcısı Serhan Bolluk'u dinledim dediği şey şu.   ""Bu adım Asya'nın güvenliği ve Türkiyenin güvenliği için atılmış bir adımdır Rusya bütün Asya'yı korumuştur."" dedi.  Ben ortada emperyal bir adım görüyorum."
Russia,-1,Biden: Dünya Rusya'dan hesap soracak.
Russia,-1,#Ukrayna Tarih seni affetmeyecek putin!!!
Ukraine,1,"Ukrayna'nın Ankara Büyükelçisi: ""İstanbul ve Çanakkale boğazlarının Rusya'ya kapatılmasını talep ediyoruz"""
Russia,-1,Yavşak Rusya
Ukraine,-1,"Rusya, AB yi doğalgaz ile tehdit ediyor. Rusya soğuk savaştan sonra paylaşılan topraklardan memnun değil yeni paylaşım için Ukrayna dan başlıyor.  #worldwar3"
Russia,-1,Rusya'da savaş karşıtı yapılan eyleme polisler saldırmış.  Ne kadar da tanıdık gelen kareler... Barışa düşmandır tüm diktatörler.
Russia,-1,"#ABD Savunma Yetkilisi: ""Rusya, Ukrayna hükümetinin 'başını kesmeyi' planlıyor."" #RusyaUkraynaKrizi #Ukrayna"
Russia,1,🚨 İDDİA | Rusya’nın Ukrayna CB Zelenskiy’e Kırım’ın Rusya’ya bağlı olduğunu kabul etmesi ve Luhansk ile Donetsk’in bağımsızlığını tanıması için 12 saatlik bir ultimatom verdiği iddia edildi.
Ukraine,-1,"NATO'ya girmek ümidiyle sevinirken artık tüm ülkeyi kay edecekler,RUSYA gazı kessin de görün bakalım Batı'nın tavrı ne olacak."
Ukraine,-1,"Herkes putine küfür ediyor , emperyalist güçlerle iş birliği yapan halkının geleceğini düşünmeyen , olmayacak hayaller kuran , celladına aşık olan ukrayna peki ? masum mu ? Yazık çocuklara ve yaşlılara üzülüyorummmm 😔"
Russia,-1,Ulan *** koduklarım Filistin'de suriye'de ırak'ta Bosna'da arnavut'lukta Azerbaycan'da müslümanlar ölürken çıt çıkarmayın ukrayna Rusya savaştımı aaoooww savaşa hayır. Tohumunuzun *** koyayım
Ukraine,-1,"Rusya, direk verizi mat edebilir. Vezir düşer."
Russia,1,Savaşa dair son bişey söyliycem  ABD Suriye'den çekildikten sonra  Suriye'de ki petrolün kontrolü kimde  Rusyada  ABD nin ve Rusya'nın can damarı ne  Petrol ve doğalgaz  ABD güçlü bir Avrupa Birliği istermi  Hayır  Avrupa Birliğinin enerji ihtiyacını kim karşılıyor Rusya  👇
Russia,1,Batının vaadlerine aldanıp Rusya’ya kafa tutmanın sonunda ödenen büyük bedeller  Her konuda güvence veren Ukrayna’yı gazlayan Batı şimdi sizin halkınız için dua ediyoruz demekle ve boş yaptırımlarla yetiniyor şaka gibi
Russia,1,"Rusya, Ukrayna'ya askeri operasyon başlattı!  Yorumu: Rusya hem toprak geniletiyor hem de emtia, hem de petrol ve doğalgaz fiyatlarındaki yükselişten kasasını dolduruyor. Rusya, askeri operasyon yapmayacak da ne yapacak?"
Ukraine,-1,Trump çok mutludur😒🐘Rusya  sevdiğidir onun…
Russia,-1,Rusya sivillere dokunmucaz diyor bomba atıyor ve bu bombalar siviklere isabet etmemesi mümkün değil
Russia,1,eeee şimdi NATO Rusya'ya müdahale etsinde görelim :) pabucumun NATO su :)
Russia,-1,Rusya ve Çin başbelasi kandan beslenen bir devlettir bizimkilerde anca kınar bu durumu ne şiş yansin ne kebap modundalar.Rabbim ordaki masum çocukların sivillerin yardımcısı olsun duadan başka elimizden bisey gelmez  #Ukraina
Ukraine,1,"Devlet dairelerine benim fotoğraflarımı asmayın çünkü :Ben bir ikona değilim,bir idol degilim, devlet dairelerine çocuklarınızın fotoğrafını asın ve bir karar vereceğiniz an çocuğunuzun gözünün içine bakarak verin.  Ukrayna devlet başkanı #Zelensky #SAVASAHAYIR"
Russia,-1,“Rus ayısını kınıyoruz.” Şimdi senin Rusya dağlarındaki bal arılarından ne farkın var.
Ukraine,1,"Rusya'ya ait Antonov-26 askeri nakliye uçağı, Ukrayna yakınlarındaki Voronezh bölgesinde düştü."
Ukraine,-1,minübüsteyim şoför diyor ki yanındaki yolcuya “ukrayna terbiyesizlik etti ha rusya haklı ikisi de gavur ama haklıya hakkını verecez”
Russia,-1,ABD emperyalizminin SSCB dağıldıktan genişleme noktası Suriye'de kesildi. Şimdi Ukrayna'da ise yenilgiye uğradı. Rusya sütten çıkmış ak kaşık değil o da emperyalist. Kendi hegomanyasının daraltılmasını engel oluyor. Bu savaş emperyalizmin paylaşım savaşıdır. Zararı halklar görür.
Ukraine,1,2-Bütün Teşkilatlarımız #Ukrayna'da yaşayan #Kırım Tatar halkımıza ve #Ukrain halkına insani ve sosyal yardımlar yapma konusunda hazırdır.
Russia,-1,#Russia Umarım bir gün Rusya başında Putin'le 90'larda düştüğü durumdan daha beter olur.
Russia,-1,Şavas durumunu haber kanalları aracılığıyla takip ediyorum bu Rusya'nın değilde bir nevi Putin'in savaşı.Bu savaşın tek kaybedeni de masumlar olacak. #Ukrayna
Russia,-1,Rusya alcakca sivillere saldırıyor dunya da bu vahşeti izliyor cok üzücü #StopWar
Russia,-1,şahsi düşüncem bu askeri hareketden dolayı rusya zararlı çıkacak (putinde bunu gayet iyi biliyor)
Russia,1,Putin'in Ukrayna işgali ayrılıkçı bölgelerle sınırlı kalmaz. Putin'in asıl amacı Ukrayna'da Rusya bağımlısı yeni bir yönetim. Korkarım ki bu senaryo gerçekleşecek. Maalesef Ukrayna ordusu da bir süre sonra direnmekten vazgeçmek zorunda kalacak.
Russia,-1,nato ve  birleşmiş milletlerinde ne mal olduğu ortaya çıktı ...belkide abd rusya anlaştı kim bilir ?
Russia,1,Kaybeden Ukrayna olur.Ülkenin yarısı Rusya kontroluna geçer. Belki de istedikleri bu idi.39 milyonluk Ukrayna yerine 20 milyonluk Ukrayna’yı AB ye almak. Bu arada bizim MEDYA yazmadı.Azerbaycan (Aliyev) ile Rusya (Putin) çok önemli ortaklık anlaşması imzaladı. Aliyev akıllı adam
Russia,-1,#Ukrainian hem ABD hemde Rusya ikiside felaketin sebebi
Ukraine,-1,"CNN propagandaları ve kışkırtmalarıyla Biden’ın “istediği oldu”. İnşallah can kaybı çok olmaz… Ukrayna ise, gördüğü sahte desteğe ve birkaç Rusya’yı sevmeyen vatandaşının, milliyetçi naralarına kanıp, dik konuşmaya devam ediyor ama ben alttaki tweetimin maalesef arkasındayım."
Ukraine,-1,Benim kafamda cevap bekleyen bazı sorular var( kim cevaplayacaksa)1 Rusya bu kadar guclendimi 2 NATO bu kadar aciz mi 3 Ukrayna bu kadar salak mı
Ukraine,-1,Şahan usta savas konusunda haklısın ancak rusya krmdi davasında haklı gibi ve Ukrayna halki özellikle siviller zarar görmeyecek diyor tek derdi yönetim ve özellikle natoya yalakalık yapan Ukrayna yönetimi.  Nato nereye gittiyse hep zarar olmuş bu önemli . @sgokbakar
Russia,-1,"Bütün rus halkını potini protesto etmek için sokaklara davet ediyorum, diyecek bir muhalefet yok Rusya da en son hapise tıkmıştı."
Russia,-1,Amerika ve Rusya Tarih boyunca dünyayı bölmüş Ve bölüşmüş iki devlettir.. Nokta
Russia,-1,"Bu işgali reddediyoruz, haksız ve hukuksuz bir eylemdir. Rusya’nın saldırıdan vazgeçmesi için diplomasiyi sürdüreceğiz. @omerrcelik"
Ukraine,1,masum Ukrayna halkı ve ordaki canlılar dışında hiçbir şey umurumda değil  alayının canı cehenneme
Russia,-1,Bölgenin ve dünyanın baş belası rusya. Savaş istemiyoruz. Stop the war #Ukraina
Ukraine,1,Tüm ulus yavaş yavaş direnişe katılıyor. Binlerce vatandaş şimdiden Kara Savunma Kuvvetleri saflarına katıldı.  #WWIII #Ukraina #Putin #Ukrayna #NATO
Ukraine,1,Ulan Ukrayna ve Rusya'yı gezerim diye Rusça öğreniyordum şimdi biri mahfolacak öbüründen nefret ediyorum napcam ben bu rusçayı
Ukraine,-1,"Rusya, Ukrayna'da 11 hava sahası ve 70'ten fazla askeri hedefi imha ettiğini açıkladı."
Russia,-1,Bizim ülkede rusya askeri olarak savaşa katılmak isteyen bi 1 milyon yavşak çıkar herhalde. O kadar çok kanı bozuk varki...#Ukrayna
Ukraine,1,Ukrayna-Rusya Rus Saldırılarında 7 Ukraynalı Hayatını Kaybetti.
Russia,1,"Kabul edilemez buluyoruz ve reddediyoruz güzel de  S400 hava savunma sistemini Rusya'dan alıyoruz. Nükleer santralleri Rusya'ya yaptırıyoruz. Buğday, petrol ve doğalgaz gibi kritik kaynaklarımız Rusya'ya bağlı. Rusya'dan turist gelmez ise ekonomimiz tıkanıyor  Nasıl oluyor bu iş?"
Russia,-1,Bu savaşta ABD ve Avrupa’nın Ukrayna’yı kaderine terk etmelerinin sebebi Rusya’nın çok büyük bir üretici olması.. TARIM VE SANAYİ HER ŞEYDİR.
Russia,1,"ABD nin işgali altındaki Almanya'yı , Rusya neden dikkate alsın ki?"
Russia,-1,Rusya yöneticileri Ve onları destekleyenler Putin başta olmak üzere Hepinizin Allah belasını versin .
Ukraine,1,"Avrupa Birliği, Rusya'yı kınamak dışında Ukrayna'ya yardım etmek için kılını kıpırdatacak gibi görünmüyor. Ukrayna halkı yalnız bırakılacak, çok belli oldu.."
Ukraine,-1,"AB'nin yaptığı bir dizi yaptırımlara karşılık Rusya AB'nin doğalgaz vanalarını kapatırmı""! Kapatır..   Donacaksın Avrupa 😎"
Ukraine,-1,gerçekten kırılgan erkeklik bir ülke olsaydı rusya olurdu
Ukraine,-1,"Rusya ne yapsın?  Borsa çökmesin diye ABD kuşatmasını kabul mü etsin?  Bir gazeteci gerçeklere bu kadar uzak, bu kadar taraflı olabilir mi?"
Ukraine,1,Onlar ukraynanin sihasi gavat rusya.. Sirf biz urettik diye ukraynanin kullanimindaki iha nasil bizim oluyor alginiza caksinlar sizin 😡
Ukraine,-1,Bu meczuba lider! Gözüyle bakıp peşinden gidenler acilen beyin nakli yapsın. #S400 #Ukrayna #ErdoğanDavamız
Russia,-1,Rusya ekonomik ticari ambargoya tabi tutulsun Tüm ekonomik ticari Hava kara demir deniz yolları kapatılsın. Uluslar arası bankacılığa kapatılsın Dışarıdaki tüm varlıklarına el konulsun.
